Date;Period;T;U;WW
09.06.2017;Утро;16.4;0.5;4
09.06.2017;День;18.6;0.4;4
09.06.2017;Вечер;15.3;0.6;4
10.06.2017;Ночь;12.3;0.8;4
10.06.2017;Утро;18.2;0.6;4
10.06.2017;День;17.4;0.6;5
10.06.2017;Вечер;14.1;0.7;4
11.06.2017;Ночь;12.7;0.8;4
11.06.2017;Утро;17;0.6;4
11.06.2017;День;19.7;0.5;4
11.06.2017;Вечер;16.4;0.7;4
12.06.2017;Ночь;11.8;0.9;4
12.06.2017;Утро;19.8;0.6;4
12.06.2017;День;20.8;0.6;4
12.06.2017;Вечер;15.4;0.9;5
13.06.2017;Ночь;15;0.9;4
13.06.2017;Утро;15;0.9;3
13.06.2017;День;15.5;0.8;5
13.06.2017;Вечер;13.2;0.8;4
14.06.2017;Ночь;11.8;0.9;6
14.06.2017;Утро;14;0.8;5
14.06.2017;День;15.7;0.8;3
14.06.2017;Вечер;9.5;0.9;6
15.06.2017;Ночь;8;0.9;3
15.06.2017;Утро;8.8;0.9;3
15.06.2017;День;10;0.9;3
15.06.2017;Вечер;10;0.9;6
16.06.2017;Ночь;9.9;0.9;5
16.06.2017;Утро;11.2;0.9;6
16.06.2017;День;14.4;0.8;6
16.06.2017;Вечер;13.2;0.9;4
17.06.2017;Ночь;10.5;1;4
17.06.2017;Утро;15.8;0.7;4
17.06.2017;День;19.1;0.6;4
17.06.2017;Вечер;17;0.6;4
18.06.2017;Ночь;13.3;0.8;4
18.06.2017;Утро;21.7;0.5;4
18.06.2017;День;23.1;0.4;4
18.06.2017;Вечер;19.2;0.5;4
19.06.2017;Ночь;14.8;0.8;3
19.06.2017;Утро;15.4;0.9;3
19.06.2017;День;17.8;0.8;4
19.06.2017;Вечер;14.7;0.8;4
20.06.2017;Ночь;12;0.9;4
20.06.2017;Утро;18.2;0.6;4
20.06.2017;День;21.6;0.4;4
20.06.2017;Вечер;18.8;0.7;4
21.06.2017;Ночь;14.2;0.9;5
21.06.2017;Утро;13.4;0.7;6
21.06.2017;День;15;0.6;6
21.06.2017;Вечер;11.4;0.8;4
22.06.2017;Ночь;8.6;0.9;3
22.06.2017;Утро;11.4;0.8;6
22.06.2017;День;14.4;0.6;6
22.06.2017;Вечер;11.3;0.8;4
23.06.2017;Ночь;8.1;0.9;4
23.06.2017;Утро;12.5;0.8;5
23.06.2017;День;14;0.7;4
23.06.2017;Вечер;11.4;0.7;4
24.06.2017;Ночь;7.6;0.9;4
24.06.2017;Утро;15.5;0.6;4
24.06.2017;День;17.6;0.5;4
24.06.2017;Вечер;14.6;0.6;4
25.06.2017;Ночь;10.4;0.9;4
25.06.2017;Утро;13.4;0.9;3
25.06.2017;День;18.5;0.7;4
25.06.2017;Вечер;19.1;0.7;4
26.06.2017;Ночь;15.6;0.9;5
26.06.2017;Утро;19.4;0.7;4
26.06.2017;День;21;0.8;4
26.06.2017;Вечер;17.9;0.9;4
27.06.2017;Ночь;13.1;0.9;4
27.06.2017;Утро;16.4;0.7;4
27.06.2017;День;19.4;0.5;4
27.06.2017;Вечер;15.1;0.7;4
28.06.2017;Ночь;10.7;0.9;4
28.06.2017;Утро;17.1;0.6;4
28.06.2017;День;19.8;0.5;4
28.06.2017;Вечер;15.9;0.6;4
29.06.2017;Ночь;11.1;0.8;4
29.06.2017;Утро;19.2;0.5;4
29.06.2017;День;21.7;0.5;4
29.06.2017;Вечер;18.4;0.6;4
30.06.2017;Ночь;16.2;0.7;4
30.06.2017;Утро;23.3;0.6;4
30.06.2017;День;16.7;1;3
30.06.2017;Вечер;17.2;1;3
01.07.2017;Ночь;15.7;1;5
01.07.2017;Утро;19.7;0.8;5
01.07.2017;День;22.4;0.6;5
01.07.2017;Вечер;19.5;0.8;4
02.07.2017;Ночь;15.8;1;3
02.07.2017;Утро;16.7;0.9;6
02.07.2017;День;16.1;0.9;3
02.07.2017;Вечер;15.4;0.9;6
03.07.2017;Ночь;13.2;1;4
03.07.2017;Утро;14.1;1;3
03.07.2017;День;17.4;0.8;5
03.07.2017;Вечер;15.7;0.8;4
04.07.2017;Ночь;11.9;1;4
04.07.2017;Утро;17.2;0.7;4
04.07.2017;День;18;0.7;5
04.07.2017;Вечер;16;0.8;4
05.07.2017;Ночь;11.5;0.9;4
05.07.2017;Утро;17.7;0.6;5
05.07.2017;День;18.7;0.6;4
05.07.2017;Вечер;15.2;0.8;5
06.07.2017;Ночь;12.8;0.9;5
06.07.2017;Утро;14.4;0.8;6
06.07.2017;День;16.8;0.6;5
06.07.2017;Вечер;13.5;0.7;4
07.07.2017;Ночь;9.3;0.9;4
07.07.2017;Утро;12.7;0.7;5
07.07.2017;День;12.5;0.7;5
07.07.2017;Вечер;10.7;0.9;3
08.07.2017;Ночь;10;0.9;3
08.07.2017;Утро;11;1;3
08.07.2017;День;12;0.9;3
08.07.2017;Вечер;11.1;1;6
09.07.2017;Ночь;10.5;1;2
09.07.2017;Утро;11;1;3
09.07.2017;День;14.2;0.9;6
09.07.2017;Вечер;12.5;0.9;6
10.07.2017;Ночь;12.2;0.9;5
10.07.2017;Утро;15.1;0.8;6
10.07.2017;День;18.5;0.6;5
10.07.2017;Вечер;15.3;0.8;4
11.07.2017;Ночь;12.1;0.9;4
11.07.2017;Утро;19.8;0.7;4
11.07.2017;День;23.7;0.5;4
11.07.2017;Вечер;19.3;0.7;4
12.07.2017;Ночь;14.8;0.9;4
12.07.2017;Утро;21.8;0.6;4
12.07.2017;День;18.6;0.8;3
12.07.2017;Вечер;17;0.9;3
13.07.2017;Ночь;16.8;0.9;1
13.07.2017;Утро;17.5;1;1
13.07.2017;День;20.6;0.8;5
13.07.2017;Вечер;19.7;0.9;5
14.07.2017;Ночь;18.2;0.9;5
14.07.2017;Утро;19.4;0.9;6
14.07.2017;День;21.1;0.8;6
14.07.2017;Вечер;18.3;0.9;4
15.07.2017;Ночь;17.2;1;4
15.07.2017;Утро;20.5;0.8;5
15.07.2017;День;23.4;0.7;5
15.07.2017;Вечер;22.3;0.7;5
16.07.2017;Ночь;17.6;1;4
16.07.2017;Утро;21.8;0.7;4
16.07.2017;День;23.6;0.5;5
16.07.2017;Вечер;18.9;0.7;4
17.07.2017;Ночь;13.8;0.9;4
17.07.2017;Утро;15.2;0.8;6
17.07.2017;День;17.2;0.7;6
17.07.2017;Вечер;15.9;0.8;4
18.07.2017;Ночь;14;0.9;4
18.07.2017;Утро;18.3;0.7;4
18.07.2017;День;19.3;0.8;5
18.07.2017;Вечер;16.8;0.8;4
19.07.2017;Ночь;11.8;0.9;4
19.07.2017;Утро;17.7;0.6;4
19.07.2017;День;18.8;0.6;5
19.07.2017;Вечер;15.6;0.8;4
20.07.2017;Ночь;12.1;0.9;4
20.07.2017;Утро;17.8;0.7;4
20.07.2017;День;20.2;0.5;4
20.07.2017;Вечер;18.3;0.6;4
21.07.2017;Ночь;14.3;0.9;4
21.07.2017;Утро;18;0.7;5
21.07.2017;День;21;0.5;4
21.07.2017;Вечер;17.2;0.7;4
22.07.2017;Ночь;11.1;0.9;4
22.07.2017;Утро;17.3;0.7;4
22.07.2017;День;19.5;0.6;4
22.07.2017;Вечер;16.6;0.7;4
23.07.2017;Ночь;12.5;0.9;4
23.07.2017;Утро;17.2;0.7;5
23.07.2017;День;20.8;0.5;4
23.07.2017;Вечер;17;0.6;4
24.07.2017;Ночь;10.5;0.9;4
24.07.2017;Утро;19.1;0.6;4
24.07.2017;День;21.3;0.5;4
24.07.2017;Вечер;17.5;0.6;4
25.07.2017;Ночь;13.9;0.8;4
25.07.2017;Утро;20.6;0.6;4
25.07.2017;День;21.4;0.7;4
25.07.2017;Вечер;18;0.8;4
26.07.2017;Ночь;15.2;0.9;4
26.07.2017;Утро;23.1;0.6;4
26.07.2017;День;26.4;0.4;4
26.07.2017;Вечер;24;0.5;4
27.07.2017;Ночь;21.5;0.6;4
27.07.2017;Утро;23.8;0.7;4
27.07.2017;День;26.3;0.6;5
27.07.2017;Вечер;21.2;0.7;4
28.07.2017;Ночь;15.7;0.9;4
28.07.2017;Утро;22.2;0.6;4
28.07.2017;День;23;0.7;4
28.07.2017;Вечер;20.5;0.9;4
29.07.2017;Ночь;18.4;0.9;4
29.07.2017;Утро;25.5;0.7;4
29.07.2017;День;30.3;0.5;4
29.07.2017;Вечер;25.7;0.6;4
30.07.2017;Ночь;20.5;0.9;4
30.07.2017;Утро;22.4;0.8;4
30.07.2017;День;21.5;0.8;3
30.07.2017;Вечер;19.1;0.9;5
31.07.2017;Ночь;16.8;1;2
31.07.2017;Утро;18.6;0.8;6
31.07.2017;День;23.8;0.6;4
31.07.2017;Вечер;20.1;0.7;4
01.08.2017;Ночь;16.2;0.9;4
01.08.2017;Утро;22.6;0.8;4
01.08.2017;День;25.5;0.6;6
01.08.2017;Вечер;21.1;0.7;4
02.08.2017;Ночь;15.8;0.9;4
02.08.2017;Утро;21.6;0.7;4
02.08.2017;День;26.2;0.5;4
02.08.2017;Вечер;24.3;0.6;4
03.08.2017;Ночь;19.1;0.9;4
03.08.2017;Утро;20.9;0.8;6
03.08.2017;День;23.6;0.6;4
03.08.2017;Вечер;19.7;0.7;4
04.08.2017;Ночь;15;0.9;4
04.08.2017;Утро;20.5;0.6;4
04.08.2017;День;21;0.7;4
04.08.2017;Вечер;20.7;0.8;4
05.08.2017;Ночь;16.9;1;4
05.08.2017;Утро;20.4;0.7;5
05.08.2017;День;22.5;0.6;4
05.08.2017;Вечер;17.8;0.8;4
06.08.2017;Ночь;14.8;0.9;4
06.08.2017;Утро;20.2;0.7;4
06.08.2017;День;22.4;0.5;4
06.08.2017;Вечер;19.8;0.6;4
07.08.2017;Ночь;17.8;0.9;3
07.08.2017;Утро;19.7;0.8;5
07.08.2017;День;22.3;0.5;4
07.08.2017;Вечер;18.2;0.7;4
08.08.2017;Ночь;14.1;0.9;4
08.08.2017;Утро;18.9;0.7;4
08.08.2017;День;21.4;0.6;6
08.08.2017;Вечер;17.6;0.7;4
09.08.2017;Ночь;13.1;0.9;4
09.08.2017;Утро;18.6;0.6;5
09.08.2017;День;21.7;0.5;4
09.08.2017;Вечер;16.9;0.7;4
10.08.2017;Ночь;12.8;0.9;4
10.08.2017;Утро;20.6;0.6;4
10.08.2017;День;23.8;0.5;4
10.08.2017;Вечер;20.8;0.6;4
11.08.2017;Ночь;17.4;0.8;4
11.08.2017;Утро;17.8;0.9;3
11.08.2017;День;21.2;0.8;4
11.08.2017;Вечер;20.2;0.9;4
12.08.2017;Ночь;14.7;0.9;4
12.08.2017;Утро;21.1;0.6;4
12.08.2017;День;24.2;0.5;4
12.08.2017;Вечер;19.4;0.7;4
13.08.2017;Ночь;15;0.9;4
13.08.2017;Утро;22.7;0.6;4
13.08.2017;День;26.8;0.5;4
13.08.2017;Вечер;22.6;0.7;4
14.08.2017;Ночь;19.1;0.9;3
14.08.2017;Утро;20.6;0.9;4
14.08.2017;День;24.1;0.7;5
14.08.2017;Вечер;20.1;0.8;5
15.08.2017;Ночь;16;0.9;4
15.08.2017;Утро;19.3;0.7;4
15.08.2017;День;21.9;0.5;4
15.08.2017;Вечер;16.7;0.6;4
16.08.2017;Ночь;11.5;0.9;4
16.08.2017;Утро;19.1;0.6;4
16.08.2017;День;23;0.5;4
16.08.2017;Вечер;17.9;0.7;4
17.08.2017;Ночь;14.8;0.9;4
17.08.2017;Утро;20.8;0.7;4
17.08.2017;День;23.9;0.5;4
17.08.2017;Вечер;19.1;0.7;4
18.08.2017;Ночь;15.8;0.9;4
18.08.2017;Утро;22.1;0.7;4
18.08.2017;День;26.7;0.5;4
18.08.2017;Вечер;22.9;0.6;4
19.08.2017;Ночь;18.7;0.7;4
19.08.2017;Утро;24;0.6;4
19.08.2017;День;29.6;0.4;4
19.08.2017;Вечер;25.6;0.6;4
20.08.2017;Ночь;20.7;0.8;4
20.08.2017;Утро;24.4;0.6;4
20.08.2017;День;30;0.3;4
20.08.2017;Вечер;24.4;0.5;4
21.08.2017;Ночь;17.7;0.9;4
21.08.2017;Утро;24.7;0.5;4
21.08.2017;День;28.8;0.4;4
21.08.2017;Вечер;22.2;0.6;4
22.08.2017;Ночь;18.4;0.8;4
22.08.2017;Утро;24.3;0.5;4
22.08.2017;День;28.4;0.4;4
22.08.2017;Вечер;22.9;0.5;4
23.08.2017;Ночь;19.5;0.8;4
23.08.2017;Утро;19.6;0.7;4
23.08.2017;День;22.6;0.7;6
23.08.2017;Вечер;18.7;0.9;3
24.08.2017;Ночь;15.6;0.9;3
24.08.2017;Утро;15.3;0.7;6
24.08.2017;День;17;0.7;6
24.08.2017;Вечер;14.7;0.8;5
25.08.2017;Ночь;12.2;0.9;6
25.08.2017;Утро;12.9;0.9;6
25.08.2017;День;15.4;0.8;6
25.08.2017;Вечер;13.7;0.8;6
26.08.2017;Ночь;11.4;0.9;4
26.08.2017;Утро;14.2;0.9;4
26.08.2017;День;17;0.8;5
26.08.2017;Вечер;12.6;1;4
27.08.2017;Ночь;9.4;1;4
27.08.2017;Утро;13.6;0.8;4
27.08.2017;День;16.2;0.5;4
27.08.2017;Вечер;12.4;0.8;4
28.08.2017;Ночь;10.9;0.9;3
28.08.2017;Утро;10.8;1;3
28.08.2017;День;11.5;0.9;3
28.08.2017;Вечер;11;1;6
29.08.2017;Ночь;10.2;1;5
29.08.2017;Утро;11.8;0.9;6
29.08.2017;День;12.9;0.8;6
29.08.2017;Вечер;11.4;0.9;6
30.08.2017;Ночь;10.3;0.9;6
30.08.2017;Утро;11.8;0.8;6
30.08.2017;День;14.5;0.6;6
30.08.2017;Вечер;10.2;0.8;5
31.08.2017;Ночь;6.3;1;4
31.08.2017;Утро;13.3;0.7;4
31.08.2017;День;18.2;0.5;4
31.08.2017;Вечер;14.6;0.7;4
01.09.2017;Ночь;9.4;0.9;4
01.09.2017;Утро;15.8;0.7;4
01.09.2017;День;19.8;0.5;4
01.09.2017;Вечер;15.4;0.8;4
02.09.2017;Ночь;11.4;1;4
02.09.2017;Утро;17.7;0.7;4
02.09.2017;День;21.4;0.6;4
02.09.2017;Вечер;16.9;0.8;4
03.09.2017;Ночь;13.2;1;5
03.09.2017;Утро;12.6;1;6
03.09.2017;День;17.5;0.8;6
03.09.2017;Вечер;15.2;0.9;6
04.09.2017;Ночь;11.6;0.9;4
04.09.2017;Утро;13.3;0.8;4
04.09.2017;День;13.9;0.8;4
04.09.2017;Вечер;10.5;0.9;4
05.09.2017;Ночь;9;0.9;5
05.09.2017;Утро;9.8;1;3
05.09.2017;День;10.7;1;3
05.09.2017;Вечер;9.5;1;3
06.09.2017;Ночь;10;1;2
06.09.2017;Утро;10.2;1;6
06.09.2017;День;11;1;2
06.09.2017;Вечер;11;1;6
07.09.2017;Ночь;11.9;1;1
07.09.2017;Утро;14.2;0.9;6
07.09.2017;День;15;0.8;5
07.09.2017;Вечер;12.9;0.9;4
08.09.2017;Ночь;11.5;0.9;6
08.09.2017;Утро;11.8;0.9;6
08.09.2017;День;13.1;0.8;6
08.09.2017;Вечер;11.9;0.9;4
09.09.2017;Ночь;11.2;1;6
09.09.2017;Утро;13.4;0.8;6
09.09.2017;День;15.9;0.6;4
09.09.2017;Вечер;13.4;0.8;4
10.09.2017;Ночь;12;0.9;4
10.09.2017;Утро;16.1;0.8;4
10.09.2017;День;20.3;0.6;5
10.09.2017;Вечер;17;0.8;4
11.09.2017;Ночь;14.9;0.9;4
11.09.2017;Утро;18.8;0.7;4
11.09.2017;День;22.1;0.6;4
11.09.2017;Вечер;19;0.7;4
12.09.2017;Ночь;16.3;0.9;4
12.09.2017;Утро;19.7;0.7;4
12.09.2017;День;24.7;0.5;4
12.09.2017;Вечер;19.8;0.7;4
13.09.2017;Ночь;13.6;0.9;4
13.09.2017;Утро;18.5;0.8;4
13.09.2017;День;21.7;0.7;5
13.09.2017;Вечер;19.8;0.8;6
14.09.2017;Ночь;15.1;0.9;6
14.09.2017;Утро;15.4;0.8;6
14.09.2017;День;16.3;0.7;6
14.09.2017;Вечер;14.7;0.8;4
15.09.2017;Ночь;15;0.9;4
15.09.2017;Утро;18;0.7;4
15.09.2017;День;17.5;0.7;3
15.09.2017;Вечер;12;0.8;6
16.09.2017;Ночь;11.7;0.8;6
16.09.2017;Утро;13;0.8;5
16.09.2017;День;14.8;0.7;4
16.09.2017;Вечер;12.8;0.8;4
17.09.2017;Ночь;8.7;0.9;4
17.09.2017;Утро;12.9;0.8;4
17.09.2017;День;14.3;0.8;3
17.09.2017;Вечер;12.3;1;4
18.09.2017;Ночь;11.6;1;4
18.09.2017;Утро;14.2;0.9;4
18.09.2017;День;22.4;0.6;4
18.09.2017;Вечер;18.4;0.7;4
19.09.2017;Ночь;13.3;0.7;4
19.09.2017;Утро;12.8;0.7;6
19.09.2017;День;12.2;0.7;6
19.09.2017;Вечер;11.1;0.8;4
20.09.2017;Ночь;7.2;1;4
20.09.2017;Утро;12;0.8;4
20.09.2017;День;16.2;0.6;4
20.09.2017;Вечер;10;0.9;4
21.09.2017;Ночь;8.5;1;4
21.09.2017;Утро;11.2;0.9;4
21.09.2017;День;14.1;0.8;4
21.09.2017;Вечер;11;0.9;4
22.09.2017;Ночь;8.1;0.9;4
22.09.2017;Утро;9.3;0.8;6
22.09.2017;День;13.3;0.6;4
22.09.2017;Вечер;8.8;0.8;4
23.09.2017;Ночь;5.1;0.9;4
23.09.2017;Утро;9.2;0.8;4
23.09.2017;День;14.2;0.6;4
23.09.2017;Вечер;7.8;0.9;4
24.09.2017;Ночь;5.1;1;4
24.09.2017;Утро;10.8;0.8;4
24.09.2017;День;15;0.6;4
24.09.2017;Вечер;8.1;0.9;4
25.09.2017;Ночь;4.1;1;4
25.09.2017;Утро;9.7;0.8;4
25.09.2017;День;14.5;0.6;4
25.09.2017;Вечер;11.2;0.8;4
26.09.2017;Ночь;10.8;0.9;6
26.09.2017;Утро;11.1;0.8;6
26.09.2017;День;11.2;0.7;6
26.09.2017;Вечер;7.3;0.9;4
27.09.2017;Ночь;6.5;0.9;6
27.09.2017;Утро;7.8;0.8;6
27.09.2017;День;8.8;0.6;6
27.09.2017;Вечер;7.6;0.8;6
28.09.2017;Ночь;6.2;0.8;6
28.09.2017;Утро;6.9;0.8;6
28.09.2017;День;8;0.7;6
28.09.2017;Вечер;7;0.8;6
29.09.2017;Ночь;6.6;0.9;6
29.09.2017;Утро;6.2;0.8;6
29.09.2017;День;6.8;0.8;6
29.09.2017;Вечер;6.4;0.9;6
30.09.2017;Ночь;7;0.9;6
30.09.2017;Утро;7.6;0.9;6
30.09.2017;День;8.7;0.8;6
30.09.2017;Вечер;6.9;0.8;6
01.10.2017;Ночь;4.1;0.9;6
01.10.2017;Утро;4.1;0.8;6
01.10.2017;День;5.2;0.7;6
01.10.2017;Вечер;4;0.8;6
02.10.2017;Ночь;3.1;0.9;6
02.10.2017;Утро;3.8;0.8;6
02.10.2017;День;4;0.8;6
02.10.2017;Вечер;4;0.9;6
03.10.2017;Ночь;4;0.8;6
03.10.2017;Утро;3.4;0.8;6
03.10.2017;День;4.4;0.7;6
03.10.2017;Вечер;5;0.7;6
04.10.2017;Ночь;3.5;0.8;4
04.10.2017;Утро;5.6;0.7;4
04.10.2017;День;8.5;0.7;3
04.10.2017;Вечер;7.2;0.9;2
05.10.2017;Ночь;8;1;3
05.10.2017;Утро;9.1;0.9;3
05.10.2017;День;9.2;0.9;3
05.10.2017;Вечер;7.7;1;3
06.10.2017;Ночь;6.9;0.9;6
06.10.2017;Утро;6.9;0.9;3
06.10.2017;День;7;1;3
06.10.2017;Вечер;6;1;5
07.10.2017;Ночь;5.8;1;5
07.10.2017;Утро;8.2;0.9;5
07.10.2017;День;9.2;0.9;5
07.10.2017;Вечер;8.1;0.9;6
08.10.2017;Ночь;7.2;0.9;6
08.10.2017;Утро;8.8;0.8;5
08.10.2017;День;10.1;0.7;5
08.10.2017;Вечер;6.3;0.9;4
09.10.2017;Ночь;8.4;1;3
09.10.2017;Утро;11.1;0.9;6
09.10.2017;День;13.9;0.8;5
09.10.2017;Вечер;12.3;0.9;6
10.10.2017;Ночь;9.3;0.9;6
10.10.2017;Утро;7.5;0.8;5
10.10.2017;День;9.2;0.7;6
10.10.2017;Вечер;8.4;0.8;5
11.10.2017;Ночь;5.8;0.9;6
11.10.2017;Утро;5.8;0.9;6
11.10.2017;День;7.9;0.9;6
11.10.2017;Вечер;7.9;0.9;5
12.10.2017;Ночь;6.2;0.9;4
12.10.2017;Утро;6.8;1;3
12.10.2017;День;8.1;0.9;5
12.10.2017;Вечер;7.5;0.9;6
13.10.2017;Ночь;7.8;1;3
13.10.2017;Утро;9.2;1;3
13.10.2017;День;9.8;0.9;5
13.10.2017;Вечер;8.1;0.9;5
14.10.2017;Ночь;6.9;1;5
14.10.2017;Утро;6.6;1;3
14.10.2017;День;5.8;1;3
14.10.2017;Вечер;4.9;0.9;6
15.10.2017;Ночь;4;0.9;6
15.10.2017;Утро;4.2;0.9;3
15.10.2017;День;4.1;0.9;3
15.10.2017;Вечер;4.9;0.9;3
16.10.2017;Ночь;4.2;0.8;6
16.10.2017;Утро;4.5;0.8;6
16.10.2017;День;5.2;0.8;6
16.10.2017;Вечер;5;0.8;4
17.10.2017;Ночь;6.1;1;3
17.10.2017;Утро;9.8;0.9;6
17.10.2017;День;8.6;0.7;4
17.10.2017;Вечер;5.3;0.8;4
18.10.2017;Ночь;8.2;0.8;6
18.10.2017;Утро;11.6;0.9;6
18.10.2017;День;12.8;0.7;6
18.10.2017;Вечер;11.1;0.7;6
19.10.2017;Ночь;5.5;0.8;6
19.10.2017;Утро;5.9;0.8;6
19.10.2017;День;6.4;0.8;6
19.10.2017;Вечер;4;0.9;4
20.10.2017;Ночь;1.9;1;4
20.10.2017;Утро;4.1;0.9;6
20.10.2017;День;5.5;0.7;5
20.10.2017;Вечер;3.3;0.9;3
21.10.2017;Ночь;2.2;1;5
21.10.2017;Утро;1.9;0.9;5
21.10.2017;День;1.4;0.8;6
21.10.2017;Вечер;-1.2;0.9;2
22.10.2017;Ночь;-3.4;1;4
22.10.2017;Утро;-1.7;0.9;5
22.10.2017;День;1.7;0.6;6
22.10.2017;Вечер;-0.2;0.8;6
23.10.2017;Ночь;-0.8;1;2
23.10.2017;Утро;0;0.8;6
23.10.2017;День;0;0.8;6
23.10.2017;Вечер;-0.8;0.9;4
24.10.2017;Ночь;-2.1;0.9;6
24.10.2017;Утро;-1.1;0.8;6
24.10.2017;День;-0.4;0.7;6
24.10.2017;Вечер;-1.1;0.7;6
25.10.2017;Ночь;-2;0.9;6
25.10.2017;Утро;-0.8;0.8;6
25.10.2017;День;0.7;0.7;6
25.10.2017;Вечер;-0.3;0.6;5
26.10.2017;Ночь;-2.8;0.7;4
26.10.2017;Утро;-1.7;0.7;6
26.10.2017;День;-0.8;0.7;2
26.10.2017;Вечер;-1;0.9;6
27.10.2017;Ночь;-0.4;0.9;2
27.10.2017;Утро;-0.5;0.9;2
27.10.2017;День;0;0.9;2
27.10.2017;Вечер;-0.1;0.9;2
28.10.2017;Ночь;0;1;2
28.10.2017;Утро;0.6;0.9;6
28.10.2017;День;1.2;0.9;6
28.10.2017;Вечер;2.6;0.8;6
29.10.2017;Ночь;3;0.9;6
29.10.2017;Утро;3.5;0.9;6
29.10.2017;День;4.7;0.9;6
29.10.2017;Вечер;5.1;0.9;6
30.10.2017;Ночь;5.7;0.9;3
30.10.2017;Утро;5;1;3
30.10.2017;День;4.6;1;3
30.10.2017;Вечер;5;1;3
31.10.2017;Ночь;4.3;1;3
31.10.2017;Утро;1.8;1;2
31.10.2017;День;1;1;2
31.10.2017;Вечер;0.2;1;2
01.11.2017;Ночь;0;1;2
01.11.2017;Утро;-0.4;0.9;6
01.11.2017;День;-1.1;0.8;6
01.11.2017;Вечер;-2.9;0.8;4
02.11.2017;Ночь;-4.4;0.9;4
02.11.2017;Утро;-3;0.8;4
02.11.2017;День;-1.8;0.8;4
02.11.2017;Вечер;-4.2;0.8;4
03.11.2017;Ночь;-6.9;0.9;4
03.11.2017;Утро;-2.9;0.9;4
03.11.2017;День;1.7;0.7;6
03.11.2017;Вечер;0.1;1;2
04.11.2017;Ночь;-0.3;0.9;6
04.11.2017;Утро;-0.7;0.9;6
04.11.2017;День;0.9;0.9;6
04.11.2017;Вечер;1;0.9;6
05.11.2017;Ночь;1.2;1;6
05.11.2017;Утро;2.8;1;6
05.11.2017;День;4.2;0.9;5
05.11.2017;Вечер;3.9;0.9;5
06.11.2017;Ночь;3.3;0.9;5
06.11.2017;Утро;4.7;0.9;6
06.11.2017;День;6.2;0.8;6
06.11.2017;Вечер;5.5;0.8;6
07.11.2017;Ночь;4.4;0.8;6
07.11.2017;Утро;4.3;0.8;6
07.11.2017;День;4.8;0.9;6
07.11.2017;Вечер;3.6;1;6
08.11.2017;Ночь;-1.2;1;4
08.11.2017;Утро;0.7;1;4
08.11.2017;День;4.4;0.8;4
08.11.2017;Вечер;0.3;1;1
09.11.2017;Ночь;-2.8;1;1
09.11.2017;Утро;-0.5;1;1
09.11.2017;День;3;0.9;5
09.11.2017;Вечер;1.7;0.9;6
10.11.2017;Ночь;0;0.9;6
10.11.2017;Утро;0.8;0.9;6
10.11.2017;День;1.8;1;3
10.11.2017;Вечер;2;0.9;3
11.11.2017;Ночь;2.8;1;2
11.11.2017;Утро;3.6;1;2
11.11.2017;День;4.8;0.9;3
11.11.2017;Вечер;5;0.9;3
12.11.2017;Ночь;4.4;0.9;3
12.11.2017;Утро;4;0.9;6
12.11.2017;День;3.2;0.9;5
12.11.2017;Вечер;2.8;0.9;6
13.11.2017;Ночь;0.3;1;4
13.11.2017;Утро;-0.3;1;6
13.11.2017;День;0.4;0.9;6
13.11.2017;Вечер;0.3;0.9;6
14.11.2017;Ночь;0;1;2
14.11.2017;Утро;0.7;1;2
14.11.2017;День;0.8;1;2
14.11.2017;Вечер;1;0.9;6
15.11.2017;Ночь;0.8;0.9;5
15.11.2017;Утро;0.8;0.9;5
15.11.2017;День;1;0.9;2
15.11.2017;Вечер;1;0.9;2
16.11.2017;Ночь;1.1;1;6
16.11.2017;Утро;2.1;0.9;6
16.11.2017;День;2.2;1;2
16.11.2017;Вечер;1.7;1;3
17.11.2017;Ночь;1;0.9;6
17.11.2017;Утро;1.1;0.9;6
17.11.2017;День;0.6;0.9;6
17.11.2017;Вечер;1.6;0.8;6
18.11.2017;Ночь;1.8;0.9;6
18.11.2017;Утро;2.2;0.9;6
18.11.2017;День;2.1;0.7;6
18.11.2017;Вечер;1.9;0.8;6
19.11.2017;Ночь;1.2;0.9;2
19.11.2017;Утро;1;1;2
19.11.2017;День;1.3;1;3
19.11.2017;Вечер;0.6;1;2
20.11.2017;Ночь;1;0.9;6
20.11.2017;Утро;1.2;0.9;6
20.11.2017;День;1.5;0.9;6
20.11.2017;Вечер;0.1;0.9;4
21.11.2017;Ночь;-0.8;1;6
21.11.2017;Утро;-0.5;1;2
21.11.2017;День;0;0.9;2
21.11.2017;Вечер;-0.6;1;2
22.11.2017;Ночь;-0.9;1;2
22.11.2017;Утро;-1;0.9;2
22.11.2017;День;-1.5;0.8;2
22.11.2017;Вечер;-2;0.8;6
23.11.2017;Ночь;-3;0.8;6
23.11.2017;Утро;-3.3;0.8;6
23.11.2017;День;-3.8;0.8;6
23.11.2017;Вечер;-4.2;0.8;6
24.11.2017;Ночь;-6;0.9;6
24.11.2017;Утро;-5.4;0.9;6
24.11.2017;День;-5.2;0.9;6
24.11.2017;Вечер;-5.6;0.9;6
25.11.2017;Ночь;-6.2;0.9;6
25.11.2017;Утро;-5.7;0.9;6
25.11.2017;День;-4.5;0.9;6
25.11.2017;Вечер;-4.8;0.9;6
26.11.2017;Ночь;-5.2;0.9;1
26.11.2017;Утро;-6.2;0.9;5
